order_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1822158,0,13,2,10,6.0
3370331,0,19,0,13,11.0
1758995,0,42,1,9,7.0
1849758,0,50,6,21,2.0
599920,0,81,0,8,5.0
1270886,0,2,5,19,5.0
2030226,0,9,5,21,30.0
201527,0,3,4,9,16.0
2271465,0,10,1,13,21.0
2158519,0,3,2,8,3.0
471909,0,20,4,16,13.0
2344905,0,30,0,8,10.0
57446,0,3,6,13,7.0
2884317,0,13,4,14,3.0
385012,0,6,1,22,3.0
1483840,0,25,1,10,7.0
2436303,0,32,2,11,5.0
1086114,0,3,5,22,11.0
1666324,0,5,3,13,30.0
2652294,0,6,5,11,5.0
500937,0,39,5,9,2.0
2330544,0,8,6,11,30.0
2300781,0,6,6,16,7.0
2491632,0,4,5,19,30.0
503649,0,1,5,17,-10.0
3064332,0,1,0,5,-10.0
2432546,0,2,6,19,4.0
1057587,0,7,5,12,16.0
53026,0,8,5,10,1.0
2354230,0,20,3,15,20.0
2915599,0,3,2,16,10.0
826087,0,4,1,15,20.0
2068742,0,15,6,17,16.0
275645,0,10,3,7,2.0
3088469,0,1,6,14,-10.0
2484459,0,7,6,13,12.0
148855,0,3,2,10,5.0
1268851,0,4,4,8,2.0
1782254,0,7,1,10,5.0
452005,0,10,2,9,5.0
1475719,0,20,2,8,11.0
419260,0,4,1,13,30.0
2525326,2,8,0,14,10.0
1230185,0,3,6,17,27.0
2539753,0,12,0,14,14.0
2240973,0,21,3,5,10.0
2972855,0,38,2,17,3.0
1531898,0,1,1,11,-10.0
1331299,0,8,5,12,4.0
2758480,0,13,3,13,13.0
1085601,0,29,1,11,12.0
1694781,0,5,3,16,7.0
999566,0,19,5,9,9.0
2408452,0,25,5,13,3.0
311114,0,27,5,12,29.0
3217479,0,1,4,10,-10.0
379225,0,5,5,12,8.0
1379851,2,7,1,17,30.0
3069899,0,2,2,13,29.0
561020,0,3,5,12,30.0
312666,0,1,2,19,-10.0
2139476,0,22,3,9,6.0
1569941,0,3,2,20,9.0
21613,0,17,5,20,11.0
2061673,0,19,4,9,4.0
3347156,0,33,6,13,16.0
540351,0,3,6,10,8.0
403104,0,32,6,12,4.0
123022,0,36,2,10,12.0
903939,0,1,4,13,-10.0
2698744,0,26,1,13,0.0
1515450,0,40,6,10,4.0
124544,0,49,3,15,3.0
109234,0,51,0,14,2.0
764317,0,86,0,21,12.0
2264035,0,91,5,14,3.0
1732129,0,2,0,16,30.0
2577526,0,8,1,7,10.0
2323954,0,23,0,8,7.0
2652326,0,33,6,20,10.0
2428478,0,4,1,15,5.0
865899,0,9,1,16,23.0
2264819,0,21,3,17,26.0
933956,0,12,0,22,3.0
954094,0,3,1,14,26.0
36261,0,8,1,16,15.0
519214,0,20,5,12,5.0
1300021,0,21,2,18,4.0
1501149,0,23,2,16,10.0
2602078,0,1,6,12,-10.0
1089081,0,6,1,15,24.0
1684688,0,3,1,13,8.0
1946499,0,7,3,8,16.0
760748,0,2,2,18,30.0
2070495,0,2,1,11,30.0
658,0,6,2,7,7.0
1578211,0,19,5,9,6.0
662662,0,4,6,11,9.0
3039314,0,12,0,18,30.0
1170477,0,48,2,8,1.0
334273,0,1,1,15,-10.0
3375384,0,13,3,9,3.0
1775821,0,29,2,16,8.0
1179899,0,4,6,12,13.0
3207219,0,8,1,17,24.0
1761914,2,11,0,14,12.0
1251666,0,3,2,16,2.0
1261716,0,12,0,9,12.0
374488,0,5,5,12,7.0
3057088,0,14,5,10,6.0
2086652,0,4,0,13,8.0
507928,0,6,6,10,30.0
264216,0,4,0,10,14.0
1685062,0,1,1,9,-10.0
2206351,0,10,0,16,4.0
1397463,0,17,6,11,10.0
1583704,0,18,4,12,12.0
610115,0,16,5,7,30.0
503473,0,19,3,17,5.0
298920,0,1,3,11,-10.0
3055503,0,6,4,18,28.0
247846,0,19,1,14,7.0
2227820,0,9,2,9,7.0
2675207,0,3,2,15,8.0
2953676,0,8,4,16,21.0
3150303,0,47,5,19,2.0
1395638,0,52,0,11,0.0
2601755,0,8,0,16,1.0
2445914,0,12,4,17,12.0
1589043,0,3,4,16,12.0
2374189,0,7,3,8,1.0
933688,0,12,2,13,20.0
765558,0,33,1,6,12.0
1456683,0,22,5,16,4.0
1904651,0,3,3,16,7.0
1845280,0,1,6,12,-10.0
538249,0,10,0,10,30.0
2930805,0,4,3,15,10.0
1554699,0,8,0,12,3.0
243218,0,5,0,11,24.0
2587515,0,17,2,12,8.0
1376489,0,28,2,8,16.0
1591517,0,2,4,10,30.0
2165837,0,2,6,6,8.0
153330,0,25,4,17,8.0
52304,0,27,4,18,1.0
838978,0,4,0,14,13.0
1018407,2,9,6,23,30.0
213457,0,7,2,5,30.0
1544489,0,13,2,21,7.0
462982,0,33,1,21,7.0
1573797,0,5,0,10,13.0
1719801,0,16,4,11,17.0
267481,0,4,3,20,24.0
2764976,0,16,2,21,7.0
2693018,0,6,2,8,12.0
1419645,0,15,1,10,13.0
1864689,0,29,3,12,14.0
102491,0,2,3,15,3.0
2715615,0,5,6,15,30.0
1908082,0,22,5,0,9.0
2452802,0,12,5,10,10.0
1787449,0,1,1,14,-10.0
3234982,0,8,5,12,17.0
144346,0,5,6,18,7.0
2701018,0,13,5,10,6.0
3346644,0,16,5,14,26.0
2109137,0,3,4,14,6.0
3035746,0,11,5,16,5.0
956001,0,31,5,12,12.0
631230,0,7,1,10,30.0
3316363,0,18,6,20,0.0
2348338,0,21,2,14,22.0
1697859,0,18,1,10,28.0
3134378,0,9,2,17,8.0
1346796,0,21,5,16,9.0
579381,0,10,0,10,3.0
3119381,0,12,0,14,6.0
2873015,0,15,4,14,4.0
524325,0,37,2,10,7.0
2057950,0,50,6,17,2.0
2370583,0,51,0,14,1.0
1152366,0,8,0,9,15.0
2843912,0,10,4,23,12.0
2723148,0,14,0,16,6.0
2287671,0,8,2,18,30.0
1072859,0,3,4,20,2.0
952460,0,1,0,20,-10.0
1410588,0,7,5,17,30.0
1104395,2,12,4,18,16.0
2504125,0,3,3,8,30.0
156582,0,8,1,14,29.0
1482576,0,9,1,20,7.0
1487858,0,4,3,8,30.0
1806344,0,3,2,19,30.0
1430508,0,4,6,17,30.0
1743632,0,3,6,18,3.0
1707212,0,16,5,19,1.0
135618,0,3,6,11,30.0
2125311,0,2,4,14,16.0
440839,0,1,1,17,-10.0
1953146,0,3,1,17,30.0
1662833,0,2,1,14,30.0
2855487,0,5,0,17,20.0
2096043,1,7,5,18,30.0
1554343,0,4,0,12,7.0
2812917,0,7,5,20,9.0
2462922,0,10,4,16,4.0
3327345,0,30,2,14,9.0
2587940,2,4,3,13,30.0
1746321,0,21,5,16,3.0
2019492,0,3,0,12,28.0
1066518,0,3,4,9,7.0
1101137,0,2,4,12,30.0
3123551,0,4,5,9,6.0
738936,0,7,2,17,30.0
2069795,0,11,3,6,1.0
2110720,0,34,3,15,4.0
3389777,0,51,0,17,3.0
2132147,0,58,4,11,1.0
1552304,0,63,1,11,6.0
3234050,0,97,2,9,6.0
137562,0,2,4,9,8.0
3014547,0,16,2,8,5.0
1949444,0,10,2,16,20.0
1984142,0,5,3,15,11.0
1617578,1,4,1,15,15.0
2613728,0,15,1,13,2.0
2676456,0,17,6,20,2.0
2289853,0,3,1,3,4.0
858875,0,39,5,13,3.0
2984464,0,60,4,17,3.0
1993703,0,5,1,20,7.0
263933,2,6,6,11,5.0
2771299,0,21,0,15,3.0
3108440,0,3,3,14,25.0
2611041,0,8,0,13,11.0
788598,0,11,5,17,9.0
2472382,0,7,6,10,6.0
350074,0,10,2,9,13.0
272430,0,12,2,7,18.0
2128755,0,27,0,10,8.0
309297,0,31,0,13,3.0
1365449,0,6,6,19,30.0
1539107,0,7,1,8,2.0
1155276,0,1,1,9,-10.0
2423525,0,5,0,11,12.0
3012019,0,1,6,15,-10.0
204252,0,6,2,17,10.0
856598,0,7,0,11,19.0
2413288,0,9,5,13,26.0
1553502,0,3,0,11,30.0
2098729,0,6,1,17,16.0
749599,0,12,6,13,6.0
3306861,0,3,1,14,6.0
361391,0,28,1,11,1.0
2132063,0,10,1,18,16.0
3102010,0,6,2,19,4.0
719697,0,30,1,21,10.0
2666723,0,3,5,19,1.0
2446415,0,4,4,9,6.0
2562013,0,6,4,7,22.0
2782087,0,2,4,13,2.0
427426,0,6,3,9,4.0
2241546,0,1,3,15,-10.0
1611953,0,20,5,11,6.0
947775,0,1,2,10,-10.0
1086104,2,4,3,12,15.0
1747204,0,2,0,19,30.0
536606,0,17,1,13,8.0
1555224,0,20,1,19,3.0
3110254,0,1,0,23,-10.0
3397720,0,5,0,13,8.0
1922905,0,22,4,16,4.0
3186858,0,16,1,15,11.0
800831,0,1,2,14,-10.0
784884,0,16,0,7,7.0
500943,0,19,3,11,1.0
2687621,0,2,0,14,30.0
3277204,1,9,4,15,20.0
2114082,0,23,0,19,17.0
2806744,0,32,0,19,6.0
455251,0,47,4,10,5.0
164321,0,6,5,16,8.0
186628,0,9,6,19,5.0
2160174,0,11,3,14,18.0
929658,0,26,0,9,7.0
3380845,0,55,2,8,9.0
1583037,0,1,0,10,-10.0
1643980,0,7,1,15,30.0
1701569,0,11,2,19,9.0
2075195,0,3,5,16,30.0
616004,2,28,4,15,30.0
2211747,0,5,0,11,30.0
197522,0,8,4,21,16.0
1415598,0,1,1,17,-10.0
1683968,2,4,1,15,30.0
1310739,2,17,6,11,7.0
1994432,0,9,4,8,30.0
2636882,0,4,1,20,10.0
2314520,0,1,2,13,-10.0
2462663,0,20,1,13,21.0
1027179,0,29,0,9,6.0
2170626,0,6,2,17,15.0
3411711,0,7,1,8,21.0
2563356,0,5,6,23,15.0
1374139,0,5,5,15,5.0
381649,0,4,0,9,8.0
106029,0,8,5,11,8.0
1730290,0,21,1,11,8.0
1250230,0,5,5,15,14.0
2018211,0,5,1,16,30.0
1929136,0,6,2,13,7.0
1672722,0,5,4,9,23.0
2473015,0,2,5,18,30.0
1239366,0,9,6,17,13.0
1664788,0,5,6,13,7.0
766079,0,36,2,11,7.0
384781,0,38,6,20,11.0
2524997,0,7,1,16,20.0
2061838,0,7,4,20,0.0
1332932,0,27,5,19,0.0
2768167,0,68,6,12,5.0
440310,0,6,1,11,15.0
1303309,0,9,3,9,30.0
105130,0,6,5,16,30.0
2393170,0,7,2,22,30.0
2350253,0,5,0,8,8.0
2501682,0,10,6,11,6.0
2659280,0,11,5,17,7.0
3247352,0,39,6,7,3.0
2888519,0,53,2,17,8.0
314921,0,54,2,20,0.0
534654,0,57,3,23,4.0
159188,0,59,6,12,4.0
2844763,0,61,1,14,5.0
2223971,0,12,2,20,14.0
2275402,0,4,1,20,15.0
2096017,0,24,6,14,2.0
246687,0,1,6,8,-10.0
2999768,0,7,1,17,4.0
66645,0,33,5,15,8.0
1063525,0,22,4,19,19.0
2980428,0,14,6,19,30.0
2296497,0,15,2,16,1.0
237425,0,22,6,3,5.0
30148,0,29,0,13,13.0
1994237,0,4,1,20,15.0
1815758,0,10,3,13,1.0
159289,0,7,1,18,2.0
3178204,0,8,3,19,2.0
1565701,0,17,0,14,3.0
2321336,0,37,4,9,5.0
1299534,0,63,1,12,1.0
1307833,0,90,3,18,4.0
2144800,1,7,0,18,30.0
3118764,0,26,3,13,1.0
614868,0,30,5,9,2.0
1459720,0,31,3,13,9.0
559951,0,46,1,13,5.0
744268,0,50,2,12,1.0
3039842,0,70,3,12,1.0
1353238,0,39,4,9,8.0
2529957,2,43,4,11,9.0
218660,0,2,4,15,5.0
3217216,0,15,0,16,30.0
561161,0,7,6,20,7.0
995601,0,37,3,11,4.0
1694302,0,41,1,16,3.0
3064323,1,44,0,0,6.0
31209,0,10,0,14,22.0
1479689,0,12,0,23,12.0
2707031,0,29,1,14,5.0
2836773,0,36,0,12,2.0
3258304,0,1,3,10,-10.0
576125,0,2,6,16,3.0
343602,0,8,2,14,3.0
718289,0,19,0,13,2.0
2387688,0,42,6,10,3.0
852771,0,88,5,13,3.0
2867151,0,13,0,22,28.0
1293357,0,9,6,16,6.0
3305004,0,37,3,18,10.0
3291575,0,3,0,18,8.0
2518301,2,8,1,17,30.0
639680,0,6,0,13,8.0
2604377,0,3,6,18,19.0
2362014,0,3,6,11,13.0
1426355,0,8,6,13,8.0
964395,0,5,3,8,30.0
3157629,2,14,2,21,30.0
40947,0,5,0,20,6.0
1271174,0,9,5,11,5.0
1306309,0,13,1,23,8.0
3026732,0,14,0,8,20.0
1702996,0,37,1,10,4.0
1470655,0,38,3,12,2.0
1049266,0,49,6,6,3.0
2062224,0,15,3,19,30.0
3222460,0,8,1,22,13.0
601200,0,13,0,11,11.0
3304241,2,20,1,17,26.0
339557,0,3,1,20,30.0
1288749,0,2,0,15,30.0
2834560,0,22,6,15,8.0
3028785,2,4,0,7,30.0
1238451,1,7,3,15,30.0
2115659,0,3,2,21,4.0
2410226,0,14,6,9,28.0
3179556,0,23,5,7,6.0
75982,0,27,0,14,3.0
1871759,0,29,6,12,10.0
2104891,0,38,1,11,6.0
1241531,0,3,1,15,10.0
614635,0,7,3,15,16.0
2762243,0,24,1,18,8.0
2110495,1,27,6,8,30.0
2216611,0,2,3,16,7.0
3123696,0,5,4,16,13.0
3043678,0,1,0,11,-10.0
2617262,0,11,4,10,7.0
2643380,0,12,1,12,4.0
3190508,0,15,1,11,6.0
392560,0,32,6,8,6.0
2053043,0,33,6,7,7.0
104621,0,1,5,15,-10.0
3226296,0,22,5,9,8.0
144513,0,26,5,16,7.0
2917389,0,40,5,15,10.0
1356683,0,3,4,9,7.0
2758068,0,5,0,21,21.0
2257148,0,18,2,8,14.0
3295241,0,4,4,13,19.0
2245483,2,31,4,20,15.0
1183383,0,4,6,12,27.0
2888525,0,2,3,12,14.0
389722,0,17,2,14,8.0
2673425,0,1,4,11,-10.0
2251239,0,2,5,16,1.0
1577616,0,21,5,9,2.0
228325,0,41,3,13,0.0
286164,0,54,3,9,2.0
2441829,0,56,4,8,1.0
1894891,0,62,4,10,3.0
1486764,0,1,0,9,-10.0
1818703,0,21,5,13,7.0
1405797,0,22,5,15,7.0
558653,0,2,6,16,30.0
1491832,2,4,3,18,30.0
721513,0,7,2,20,9.0
1951743,0,7,1,12,30.0
2117030,0,1,1,11,-10.0
312463,0,28,4,9,9.0
1667204,0,18,4,23,2.0
675897,0,38,4,12,5.0
2537849,0,39,3,2,6.0
3239103,0,19,2,17,8.0
1149703,0,21,4,8,7.0
374851,0,24,3,8,10.0
1140415,0,29,4,8,6.0
3354784,0,5,0,9,7.0
2480256,0,8,2,9,21.0
3071996,0,4,1,9,5.0
3122245,0,26,3,9,14.0
3090733,0,9,6,22,16.0
166930,0,10,3,12,30.0
2295641,2,7,2,22,30.0
1254369,0,6,1,9,4.0
1115073,0,4,5,11,30.0
2754763,0,16,3,11,18.0
2058367,0,3,3,19,7.0
2163455,0,11,2,14,21.0
3303610,0,20,1,21,3.0
3387628,0,8,0,11,3.0
2936879,0,5,5,18,8.0
555442,0,8,2,11,21.0
2908548,2,10,1,12,30.0
903463,0,15,2,17,7.0
384230,0,13,1,10,10.0
2520305,0,1,1,13,-10.0
1237538,0,8,1,10,7.0
109630,0,5,6,13,30.0
721814,0,4,2,20,30.0
1780996,0,4,0,15,6.0
2835886,0,14,0,15,7.0
1446265,0,26,5,21,6.0
2329468,0,29,1,11,3.0
1996976,0,36,4,17,4.0
487683,0,52,0,16,9.0
627576,0,4,1,11,5.0
708414,0,26,3,19,3.0
1448396,0,44,4,18,4.0
1217642,0,6,2,9,8.0
3031755,0,7,4,14,16.0
623084,0,8,3,18,8.0
1009789,0,1,3,10,-10.0
3067134,0,4,1,8,10.0
1216519,0,9,0,11,8.0
1028704,0,13,1,16,6.0
1649684,0,19,6,16,12.0
2324569,0,2,2,16,22.0
1481022,0,3,0,16,12.0
2959741,0,21,5,8,6.0
1169082,0,3,4,20,4.0
2350924,0,12,1,10,5.0
89412,0,17,1,10,4.0
2716073,0,42,4,12,2.0
598541,0,48,1,11,3.0
696046,0,55,3,10,1.0
156178,0,11,2,14,6.0
1367734,0,20,0,12,20.0
3322240,2,28,1,9,1.0
605300,0,1,0,10,-10.0
745655,0,1,0,19,-10.0
1991454,1,4,0,11,30.0
831950,0,3,5,9,8.0
469849,0,5,5,11,8.0
223456,0,10,1,11,11.0
1171520,0,6,6,16,14.0
680531,0,16,0,12,7.0
1341354,0,29,2,12,3.0
1806053,0,2,4,14,10.0
72317,2,35,2,12,13.0
1846815,0,6,4,17,9.0
2743010,0,27,4,16,4.0
182613,0,53,6,13,15.0
567120,0,2,5,9,10.0
2863813,0,2,2,20,17.0
1508500,0,14,5,11,13.0
654380,2,4,1,8,4.0
188619,0,3,1,16,14.0
563096,0,9,5,15,11.0
2171703,0,31,1,12,10.0
852946,0,2,0,20,6.0
2683216,0,19,2,15,3.0
714878,0,26,1,13,1.0
900958,0,50,2,23,7.0
1976987,0,68,5,14,4.0
2796900,0,83,2,13,2.0
286030,0,86,6,16,3.0
2063644,0,1,6,11,-10.0
1923041,0,3,6,9,21.0
2370472,0,5,1,14,30.0
2324065,0,7,3,16,30.0
579702,0,2,5,16,30.0
2652315,0,2,5,12,30.0
2028073,0,6,1,18,0.0
1302704,0,7,6,10,3.0
919298,0,28,0,10,2.0
20257,0,37,2,15,3.0
2636705,0,46,1,15,3.0
87116,0,1,0,11,-10.0
928828,0,1,2,9,-10.0
2392187,0,4,1,21,14.0
2216126,0,1,4,12,-10.0
2940118,2,5,6,13,20.0
1090973,0,9,6,17,30.0
383565,0,5,3,11,30.0
3394504,0,11,5,11,3.0
1715265,0,19,0,9,13.0
1747432,0,8,2,12,9.0
891745,0,5,1,17,30.0
1068379,2,12,3,10,30.0
1326062,0,22,1,23,11.0
1147515,0,5,6,16,30.0
1375189,0,30,5,13,6.0
2314840,0,45,6,17,2.0
3095006,0,4,1,12,5.0
603244,0,3,1,13,30.0
2099659,0,2,0,21,9.0
2517058,0,14,1,9,4.0
595921,0,23,4,19,5.0
1678491,0,32,1,23,8.0
2847404,0,40,5,21,5.0
222483,0,42,1,9,4.0
2429318,2,10,2,12,21.0
886224,0,16,6,8,21.0
463268,0,49,0,9,1.0
1815263,0,57,3,15,11.0
1848537,0,4,1,16,20.0
2765450,1,6,3,17,30.0
678569,0,3,1,14,30.0
3016409,0,10,1,13,1.0
203005,0,1,0,11,-10.0
2509702,0,3,6,13,30.0
168759,0,8,3,17,26.0
2965795,0,1,6,19,-10.0
570992,0,3,0,16,30.0
1016432,0,24,0,20,4.0
2957657,0,36,2,17,2.0
2556261,0,62,3,16,8.0
2879398,0,1,1,13,-10.0
308983,0,3,0,18,12.0
710569,0,4,5,16,5.0
1330616,0,19,5,17,3.0
2142081,0,5,6,13,27.0
793745,0,6,5,18,15.0
2885895,0,1,2,7,-10.0
1451145,0,4,3,10,4.0
1264375,2,23,6,11,30.0
176758,0,2,3,19,6.0
3138032,0,18,0,8,8.0
753831,0,6,1,11,17.0
1258017,2,6,5,16,6.0
42457,1,5,5,13,30.0
655864,0,3,3,15,4.0
1677309,1,15,0,7,23.0
1821815,0,11,5,16,14.0
2559805,0,20,4,16,12.0
2940979,0,7,5,12,10.0
2037816,0,17,6,10,7.0
2165617,0,20,6,0,3.0
721246,0,45,6,8,9.0
2445035,0,77,6,0,3.0
522492,0,79,3,6,4.0
1988368,0,10,6,15,5.0
3347044,0,8,5,2,5.0
1730068,0,23,2,16,5.0
1683907,0,41,1,15,5.0
2851185,0,9,4,9,7.0
237005,0,12,5,9,8.0
3334302,0,63,4,10,7.0
2601055,0,65,2,10,6.0
1207695,0,72,2,18,3.0
2804253,0,3,4,10,3.0
1819976,0,4,3,11,13.0
2785020,0,18,5,10,3.0
221362,0,19,6,19,8.0
1419302,0,20,3,12,4.0
1892284,0,15,2,19,1.0
900692,0,20,3,0,2.0
2822632,0,22,1,18,2.0
873147,0,64,6,0,0.0
2023677,0,67,1,18,0.0
2629535,0,89,0,13,5.0
213338,0,90,0,13,0.0
1068596,0,99,2,0,1.0
760182,0,1,0,15,-10.0
2232089,0,38,4,13,2.0
1298193,0,73,6,15,1.0
2927891,0,3,0,12,7.0
3319665,0,2,2,14,27.0
1010481,0,10,0,14,6.0
1994168,0,14,2,5,12.0
2513196,0,15,4,12,2.0
2997107,2,19,6,14,3.0
830020,0,3,5,16,18.0
995851,0,1,2,16,-10.0
2577503,0,2,5,18,30.0
2437615,0,12,0,13,11.0
2616359,0,19,5,17,6.0
439988,0,18,6,10,11.0
3008382,0,25,6,15,6.0
1473438,0,38,6,13,4.0
1754316,0,5,3,16,8.0
1125706,0,6,0,11,11.0
1433244,0,18,0,18,1.0
2631520,0,24,4,18,4.0
2178548,0,20,5,15,7.0
255805,0,15,1,12,3.0
1960950,0,37,2,14,4.0
1158051,0,52,5,9,3.0
2622815,0,86,5,11,2.0
2551705,0,87,2,13,4.0
44282,0,94,4,11,7.0
131905,0,97,5,12,2.0
2387997,0,9,0,15,7.0
1825015,0,16,6,8,3.0
2285732,0,19,0,15,6.0
2914838,0,29,6,18,4.0
2269830,0,30,1,15,2.0
547750,0,4,0,13,5.0
969738,0,6,0,22,1.0
459158,0,28,6,22,3.0
987686,0,8,5,6,9.0
2813665,0,9,1,12,10.0
809952,0,17,2,9,9.0
2555489,0,8,0,8,8.0
1905236,0,5,4,14,30.0
519806,0,2,1,9,26.0
2669277,0,7,1,9,30.0
401087,0,1,6,12,-10.0
1619960,0,12,1,20,14.0
197687,1,13,4,19,30.0
1274746,0,16,4,10,6.0
2455888,0,3,0,17,30.0
609276,0,5,4,9,2.0
1448354,0,5,3,20,22.0
2548318,0,4,5,21,4.0
1105781,2,6,3,10,20.0
2809560,0,16,6,11,3.0
2581728,0,9,3,16,0.0
3267707,0,17,3,7,5.0
1777582,0,9,2,13,8.0
1279803,0,13,4,16,6.0
985735,0,20,5,10,8.0
2594948,0,18,3,11,3.0
2754166,0,19,3,15,0.0
114886,0,11,0,16,6.0
1599419,0,3,6,14,0.0
2137525,0,2,6,16,12.0
1853321,0,7,2,13,7.0
848378,0,14,6,7,7.0
2824461,0,7,6,9,1.0
1625350,0,8,5,15,7.0
170394,0,26,2,15,10.0
839296,0,4,1,16,14.0
1681498,0,6,1,17,30.0
2443917,0,20,6,11,27.0
630726,0,23,0,14,6.0
1241215,0,27,1,14,15.0
1920342,0,1,2,9,-10.0
1648772,2,7,2,11,7.0
81313,0,8,3,15,9.0
362785,0,20,0,9,12.0
1811871,1,25,1,7,7.0
332611,0,11,5,10,5.0
1813032,0,19,3,17,2.0
2842605,0,35,5,9,7.0
644071,0,49,0,20,4.0
31468,0,53,2,18,4.0
2779521,0,57,1,13,5.0
1007992,0,72,6,10,6.0
3288255,0,6,4,16,30.0
2312850,0,5,1,11,13.0
3224595,0,4,0,10,4.0
720793,0,18,0,12,8.0
454068,0,6,1,16,9.0
1085260,0,11,0,15,6.0
1498919,0,6,0,11,29.0
326769,0,8,6,14,30.0
2150468,0,7,4,10,8.0
2650518,0,20,4,10,3.0
2009744,0,6,0,15,5.0
2626375,0,12,1,9,14.0
2515693,0,1,1,17,-10.0
3331547,0,2,0,23,5.0
1850023,0,6,3,11,6.0
1223153,0,6,1,12,18.0
79783,0,9,2,15,30.0
35094,0,1,5,16,-10.0
3167404,0,11,5,13,10.0
736668,0,6,0,15,9.0
2785260,0,7,4,17,11.0
3191903,0,8,4,9,30.0
850776,0,23,3,14,5.0
1392784,0,23,5,11,2.0
208503,0,60,5,12,4.0
2076269,0,66,0,15,5.0
401888,0,68,0,22,5.0
45105,0,80,2,16,4.0
2617870,0,4,4,7,7.0
2120636,1,15,5,15,15.0
2671830,0,4,1,17,17.0
3376613,0,10,1,13,7.0
653240,0,15,1,7,7.0
885138,0,54,5,11,5.0
459187,0,57,1,9,5.0
826350,0,62,0,20,6.0
1723610,0,64,1,7,6.0
3127356,0,2,0,6,30.0
2467368,0,5,1,7,9.0
3389344,0,5,0,12,7.0
2241113,0,11,4,17,30.0
315049,0,4,6,10,1.0
1598674,0,3,0,8,2.0
1519545,2,4,5,7,30.0
333013,0,6,0,15,22.0
3048053,2,9,2,10,6.0
2004785,0,6,2,11,9.0
3319196,0,18,0,11,6.0
589026,0,31,2,17,30.0
502894,0,8,2,9,5.0
2738948,0,17,3,9,2.0
1114780,0,19,1,12,3.0
2068726,0,20,4,10,3.0
1041420,0,45,4,10,3.0
2941384,0,48,2,10,1.0
413666,0,1,0,12,-10.0
2683708,0,9,3,17,15.0
2283048,0,12,6,8,19.0
517099,0,43,1,14,2.0
3264870,0,2,6,18,5.0
2850808,0,9,1,14,9.0
2136134,0,4,4,17,2.0
1324446,0,5,4,13,1.0
198161,0,21,5,10,0.0
1082303,0,39,3,10,5.0
1660041,0,50,2,10,4.0
1364514,0,63,1,11,4.0
3319989,0,67,5,14,1.0
1336659,0,76,3,9,2.0
2020215,0,82,3,12,9.0
919039,0,2,1,7,8.0
2727620,0,3,6,13,5.0
2899270,0,4,0,15,30.0
2965945,0,7,0,8,6.0
494466,0,8,0,9,16.0
440889,2,10,0,12,30.0
2196424,0,3,6,20,4.0
584560,0,34,0,16,1.0
1424213,0,60,6,13,2.0
59186,0,93,1,15,2.0
394315,0,4,4,18,13.0
536925,0,13,4,20,0.0
1410409,0,20,0,15,9.0
3326358,0,8,6,14,6.0
887609,0,22,0,10,14.0
1669604,0,1,0,12,-10.0
3378543,0,4,0,9,6.0
2506720,0,1,4,13,-10.0
1146066,0,4,3,19,30.0
599381,0,12,5,17,20.0
683436,0,2,1,9,18.0
1389400,0,16,0,23,14.0
967229,0,24,1,17,4.0
2951200,2,4,6,18,30.0
3297420,0,11,6,16,4.0
92719,0,27,5,14,6.0
2452930,0,38,6,7,11.0
2489602,0,2,6,15,28.0
2230138,0,38,2,8,2.0
2564395,0,11,5,10,11.0
2192382,0,5,2,10,15.0
1029723,0,1,1,9,-10.0
2838167,0,12,3,13,6.0
2014906,0,8,2,19,13.0
2449710,0,26,4,16,8.0
70839,2,27,2,17,12.0
2646610,0,3,5,11,8.0
2681126,0,9,3,16,30.0
1488093,0,17,6,14,14.0
104395,0,1,5,21,-10.0
2694017,0,7,1,20,30.0
1161333,0,3,3,15,6.0
1781968,2,4,6,14,30.0
2089390,0,4,1,13,30.0
3003173,0,1,1,12,-10.0
2628527,0,12,4,14,13.0
3283781,0,1,3,14,-10.0
2172463,0,12,1,14,17.0
294232,0,5,3,19,8.0
2820601,0,31,2,14,1.0
2504293,0,23,0,15,2.0
3041754,0,37,4,19,3.0
2725409,0,9,0,17,4.0
961029,0,14,0,12,14.0
1353437,0,5,0,13,6.0
3024950,0,3,6,11,13.0
2966193,0,6,4,10,4.0
973514,0,39,2,12,1.0
1305701,0,3,3,17,30.0
1533073,0,33,1,13,6.0
3362034,0,41,5,18,3.0
761345,0,20,6,13,7.0
2948076,0,21,3,21,4.0
2307969,0,1,1,12,-10.0
1221371,0,3,2,16,30.0
2374693,0,12,6,14,5.0
1406910,0,21,0,10,6.0
2732624,0,3,3,10,6.0
2938504,0,46,2,8,1.0
3092552,0,54,1,10,6.0
1415141,0,4,6,8,22.0
2264275,0,14,6,7,21.0
760464,0,22,3,16,14.0
806362,0,32,4,14,2.0
2806103,0,3,5,8,24.0
2719659,0,4,5,10,21.0
2763546,0,5,2,13,3.0
2889006,2,11,0,13,30.0
34335,0,4,5,17,4.0
246007,0,8,4,15,7.0
2257214,0,4,5,17,2.0
3388586,0,8,3,19,30.0
1761502,0,14,1,19,15.0
549516,0,4,5,15,30.0
1018191,0,10,0,15,20.0
3261167,0,18,3,18,15.0
3120892,0,29,0,21,2.0
198632,0,62,1,22,1.0
426795,0,96,1,21,1.0
3158943,0,98,2,14,1.0
604864,0,4,4,14,3.0
1082320,0,6,1,10,5.0
